INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
222000252,617,,LARCENY THEFT FROM BUILDING,B2, ,0,2022-01-02 06:00:00,2022,1,Sunday,6,,FRANCIS ST,42.33538443957382,-71.10677964872764,"(42.33538443957382, -71.10677964872764)"
222000249,3115,,INVESTIGATE PERSON,B3,466,0,2022-01-02 00:37:00,2022,1,Sunday,0,,GREENDALE RD,42.28553375134737,-71.09422962173973,"(42.28553375134737, -71.09422962173973)"
222000248,540,,BURGLARY - COMMERICAL,D4, ,0,2022-01-02 06:14:00,2022,1,Sunday,6,,ALBANY ST,42.333184490911954,-71.07393881002383,"(42.333184490911954, -71.07393881002383)"
222000247,1402,,VANDALISM,B3, ,0,2022-01-02 03:57:00,2022,1,Sunday,3,,MCLELLAN ST,42.30084929096079,-71.08522128087432,"(42.30084929096079, -71.08522128087432)"
222000246,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11, ,0,2022-01-02 04:32:00,2022,1,Sunday,4,,"ADAMS ST & ROBINSON ST
DORCHESTER  MA 02122
UNITED",42.303140035642706,-71.06057905819097,"(42.303140035642706, -71.06057905819097)"
222000244,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1, ,0,2022-01-02 00:18:00,2022,1,Sunday,0,,BOYLSTON ST,42.35204640091111,-71.06992523236929,"(42.35204640091111, -71.06992523236929)"
222000242,801,,ASSAULT - SIMPLE,A1, ,0,2022-01-02 02:53:00,2022,1,Sunday,2,,"SUMMER ST & HIGH ST
BOSTON  MA 02110
UNITED STATES",42.353262039343534,-71.05698394553019,"(42.353262039343534, -71.05698394553019)"
222000241,540,,BURGLARY - COMMERICAL,E13, ,0,2022-01-02 02:35:00,2022,1,Sunday,2,,SOUTH ST,42.305129494052196,-71.11461873150984,"(42.305129494052196, -71.11461873150984)"
222000240,1831,,SICK ASSIST,D4, ,0,2022-01-02 03:11:00,2022,1,Sunday,3,,CLARENDON ST,42.346794694700115,-71.07329384074134,"(42.346794694700115, -71.07329384074134)"
222000239,3007,,SUDDEN DEATH,A7, ,0,2022-01-02 03:17:00,2022,1,Sunday,3,,PARIS ST,42.374426972205306,-71.03527876301989,"(42.374426972205306, -71.03527876301989)"
222000236,3114,,INVESTIGATE PROPERTY,E18, ,1,2022-01-02 01:47:00,2022,1,Sunday,1,,RICHMERE RD,42.26914593357246,-71.10146111667622,"(42.26914593357246, -71.10146111667622)"
222000235,3115,,INVESTIGATE PERSON,A1, ,0,2022-01-01 23:45:00,2022,1,Saturday,23,,MAPLE PL,42.34813272258115,-71.06331199240331,"(42.34813272258115, -71.06331199240331)"
222000233,3115,,INVESTIGATE PERSON,A1, ,0,2022-01-02 01:58:00,2022,1,Sunday,1,,CAUSEWAY ST,42.365374796420454,-71.06154161481645,"(42.365374796420454, -71.06154161481645)"
222000232,3006,,SICK/INJURED/MEDICAL - PERSON,E18, ,0,2022-01-02 01:39:00,2022,1,Sunday,1,,RICHMERE RD,42.26914593357246,-71.10146111667622,"(42.26914593357246, -71.10146111667622)"
222000230,2401,,AFFRAY,A1, ,0,2022-01-02 01:41:00,2022,1,Sunday,1,,"ARLINGTON ST & NEWBURY ST
BOSTON  MA 02116
UNITED ",42.35267803582497,-71.0710939736732,"(42.35267803582497, -71.0710939736732)"
222000228,3114,,INVESTIGATE PROPERTY,C6, ,0,2022-01-02 01:13:00,2022,1,Sunday,1,,TELEGRAPH ST,42.332941246266486,-71.04941216611736,"(42.332941246266486, -71.04941216611736)"
222000226,3115,,INVESTIGATE PERSON,B2, ,0,2022-01-02 00:40:00,2022,1,Sunday,0,,BLUE HILL AVE,42.32324394302976,-71.07642483145501,"(42.32324394302976, -71.07642483145501)"
222000225,540,,BURGLARY - COMMERICAL,A7, ,0,2022-01-02 00:41:00,2022,1,Sunday,0,,MERIDIAN ST,42.3759446849024,-71.0391178560308,"(42.3759446849024, -71.0391178560308)"
222000224,423,,ASSAULT - AGGRAVATED,B2, ,0,2022-01-02 01:06:00,2022,1,Sunday,1,,DUDLEY ST,42.32872588572028,-71.08382216968015,"(42.32872588572028, -71.08382216968015)"
222000221,1832,,SICK ASSIST - DRUG RELATED ILLNESS,A1, ,0,2022-01-01 23:40:00,2022,1,Saturday,23,,WINTER ST,42.35602373388715,-71.06177615141588,"(42.35602373388715, -71.06177615141588)"
222000220,1831,,SICK ASSIST,E13, ,0,2022-01-01 23:59:00,2022,1,Saturday,23,,COLUMBUS AVE,42.31446649424323,-71.09661460931358,"(42.31446649424323, -71.09661460931358)"
222000218,423,,ASSAULT - AGGRAVATED,A1, ,0,2022-01-01 23:23:00,2022,1,Saturday,23,,"FRANKLIN ST & PEARL ST
BOSTON  MA 02110
UNITED STA",42.35607799991472,-71.054893059455,"(42.35607799991472, -71.054893059455)"
222000217,3115,,INVESTIGATE PERSON,D4,171,0,2022-01-01 23:36:00,2022,1,Saturday,23,,ALBANY ST,42.334288406594155,-71.07239517543796,"(42.334288406594155, -71.07239517543796)"
222000216,3410,,TOWED MOTOR VEHICLE,B3, ,0,2022-01-01 22:19:00,2022,1,Saturday,22,,"NORFOLK ST & CHIPMAN ST
DORCHESTER  MA 02124
UNITE",42.28885699207217,-71.07473702166877,"(42.28885699207217, -71.07473702166877)"
222000215,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C11, ,0,2022-01-01 22:56:00,2022,1,Saturday,22,,COLUMBIA RD,42.31959298334654,-71.06260699634272,"(42.31959298334654, -71.06260699634272)"
222000213,3115,,INVESTIGATE PERSON,C11, ,0,2022-01-01 22:25:00,2022,1,Saturday,22,,PARK ST,42.298784378507484,-71.06011997561453,"(42.298784378507484, -71.06011997561453)"
222000212,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A15,40,0,2022-01-01 22:10:00,2022,1,Saturday,22,,WARREN STREET,0,0,"(0, 0)"
222000211,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,D14, ,0,2022-01-01 13:00:00,2022,1,Saturday,13,,N BEACON ST,42.3554319564806,-71.14625000492697,"(42.3554319564806, -71.14625000492697)"
222000210,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,200,0,2022-01-01 21:30:00,2022,1,Saturday,21,,W BROADWAY,42.341287504390436,-71.05467932649397,"(42.341287504390436, -71.05467932649397)"
222000209,1831,,SICK ASSIST,C6, ,0,2022-01-01 21:12:00,2022,1,Saturday,21,,REV RICHARD A BURKE ST,42.33159837022136,-71.05159631279159,"(42.33159837022136, -71.05159631279159)"
222000207,3115,,INVESTIGATE PERSON,D4, ,0,2022-01-01 21:50:00,2022,1,Saturday,21,,BLACKWOOD ST,42.34296463686919,-71.08244712787703,"(42.34296463686919, -71.08244712787703)"
222000206,613,,LARCENY SHOPLIFTING,C11, ,0,2022-01-01 21:33:00,2022,1,Saturday,21,,DORCHESTER AVE,42.27357720483551,-71.06770430263478,"(42.27357720483551, -71.06770430263478)"
222000205,3007,,SUDDEN DEATH,C11, ,0,2022-01-01 19:20:00,2022,1,Saturday,19,,CHARLES ST,42.30060543319038,-71.06126784500744,"(42.30060543319038, -71.06126784500744)"
222000203,3115,,INVESTIGATE PERSON,B2, ,0,2022-01-01 20:31:00,2022,1,Saturday,20,,WAYLAND ST,42.3139898086929,-71.07584635385359,"(42.3139898086929, -71.07584635385359)"
222000201,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11, ,0,2022-01-01 20:21:00,2022,1,Saturday,20,,ADAMS ST,42.30263978179631,-71.06038376124386,"(42.30263978179631, -71.06038376124386)"
222000200,613,,LARCENY SHOPLIFTING,D14, ,0,2022-01-01 20:18:00,2022,1,Saturday,20,,CAMBRIDGE ST,42.35393492457375,-71.13652594523757,"(42.35393492457375, -71.13652594523757)"
222000199,1831,,SICK ASSIST,E13, ,0,2022-01-01 19:09:00,2022,1,Saturday,19,,SEAVERNS AVE,42.31189717812311,-71.11188337106385,"(42.31189717812311, -71.11188337106385)"
222000198,724,,AUTO THEFT,B2,319,0,2022-01-01 01:00:00,2022,1,Saturday,1,,CHENEY ST,42.30970015593802,-71.08582414153403,"(42.30970015593802, -71.08582414153403)"
222000196,3301,,VERBAL DISPUTE,C11,462,0,2022-01-01 19:35:00,2022,1,Saturday,19,,BULLARD ST,42.301758527161574,-71.07462979750593,"(42.301758527161574, -71.07462979750593)"
222000195,1831,,SICK ASSIST,B2, ,0,2022-01-01 19:56:00,2022,1,Saturday,19,,WAVERLY ST,42.32037671039494,-71.07903446612556,"(42.32037671039494, -71.07903446612556)"
222000194,301,,ROBBERY,B3,465,0,2022-01-01 19:30:00,2022,1,Saturday,19,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
222000192,3108,,FIRE REPORT,A7,24,0,2022-01-01 19:16:00,2022,1,Saturday,19,,LEXINGTON ST,42.37826777699944,-71.03601677024453,"(42.37826777699944, -71.03601677024453)"
222000191,3115,,INVESTIGATE PERSON,C6, ,0,2022-01-01 19:01:00,2022,1,Saturday,19,,E BROADWAY,42.33565034997381,-71.03438806184514,"(42.33565034997381, -71.03438806184514)"
222000190,801,,ASSAULT - SIMPLE,D14,802,0,2022-01-01 19:07:00,2022,1,Saturday,19,,BRIGHTON AVE,42.35329785070248,-71.1340502835668,"(42.35329785070248, -71.1340502835668)"
222000186,1501,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,A1, ,0,2022-01-01 18:06:00,2022,1,Saturday,18,,"WASHINGTON ST & ESSEX ST
BOSTON  MA 02111
UNITED S",42.352370011853225,-71.06259996388145,"(42.352370011853225, -71.06259996388145)"
222000184,2647,,THREATS TO DO BODILY HARM,C11, ,0,2022-01-01 18:39:00,2022,1,Saturday,18,,DORCHESTER AVE,42.27839920113053,-71.06636305093119,"(42.27839920113053, -71.06636305093119)"
222000182,3201,,PROPERTY - LOST/ MISSING,A1,77,0,2022-01-01 00:30:00,2022,1,Saturday,0,,NEW SUDBURY ST,42.361838566564714,-71.05976489094158,"(42.361838566564714, -71.05976489094158)"
222000181,3201,,PROPERTY - LOST/ MISSING,A1, ,0,2022-01-01 00:30:00,2022,1,Saturday,0,,NEW SUDBURY ST,42.361838566564714,-71.05976489094158,"(42.361838566564714, -71.05976489094158)"
222000180,3410,,TOWED MOTOR VEHICLE,C6, ,0,2022-01-01 18:26:00,2022,1,Saturday,18,,SEAPORT BLVD,42.352651120907076,-71.04757739449768,"(42.352651120907076, -71.04757739449768)"
222000177,3803,,M/V ACCIDENT - PERSONAL INJURY,B2, ,0,2022-01-01 18:22:00,2022,1,Saturday,18,,"QUINCY ST & WARREN ST
ROXBURY  MA 02121
UNITED STA",42.316355975188806,-71.08284993945745,"(42.316355975188806, -71.08284993945745)"
222000175,301,,ROBBERY,C6,177,0,2022-01-01 17:42:00,2022,1,Saturday,17,,MASSACHUSETTS AVE,42.332132685281884,-71.07131032052902,"(42.332132685281884, -71.07131032052902)"
222000173,1831,,SICK ASSIST,B3, ,0,2022-01-01 16:54:00,2022,1,Saturday,16,,FESSENDEN ST,42.278559838055365,-71.09199697424748,"(42.278559838055365, -71.09199697424748)"
222000172,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6, ,0,2022-01-01 17:50:00,2022,1,Saturday,17,,SEAPORT BLVD,42.352756167727144,-71.04748127479294,"(42.352756167727144, -71.04748127479294)"
222000162,619,,LARCENY ALL OTHERS,D14,778,0,2022-01-01 16:38:00,2022,1,Saturday,16,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
222000160,1402,,VANDALISM,C6, ,0,2022-01-01 16:02:00,2022,1,Saturday,16,,DORCHESTER AVE,42.327430663995756,-71.05690361512274,"(42.327430663995756, -71.05690361512274)"
222000157,3007,,SUDDEN DEATH,E18, ,0,2022-01-01 07:30:00,2022,1,Saturday,7,,SUNNYSIDE ST,42.251377160108966,-71.13295048135396,"(42.251377160108966, -71.13295048135396)"
222000154,3007,,SUDDEN DEATH,A15, ,0,2022-01-01 15:11:00,2022,1,Saturday,15,,EIGHTH ST,42.373855949069714,-71.05168938501362,"(42.373855949069714, -71.05168938501362)"
222000153,3006,,SICK/INJURED/MEDICAL - PERSON,A1,68,0,2022-01-01 15:12:00,2022,1,Saturday,15,,BOWDOIN ST,42.36038172517122,-71.06285768482353,"(42.36038172517122, -71.06285768482353)"
222000152,613,,LARCENY SHOPLIFTING,D4, ,0,2022-01-01 13:55:00,2022,1,Saturday,13,,NEWBURY ST,42.34840576247316,-71.08688338740227,"(42.34840576247316, -71.08688338740227)"
222000151,3301,,VERBAL DISPUTE,D14,778,0,2022-01-01 15:17:00,2022,1,Saturday,15,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
222000150,1102,,FRAUD - FALSE PRETENSE / SCHEME,C11,355,0,2022-01-01 15:17:00,2022,1,Saturday,15,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222000147,613,,LARCENY SHOPLIFTING,C6, ,0,2022-01-01 12:25:00,2022,1,Saturday,12,,ALLSTATE RD DO BSTN (MARSHALL),0,0,"(0, 0)"
222000146,3830,,M/V - LEAVING SCENE - PERSONAL INJURY,E18, ,0,2022-01-01 14:45:00,2022,1,Saturday,14,,AMERICAN LEGION HWY,42.28314713553411,-71.11374151809324,"(42.28314713553411, -71.11374151809324)"
222000144,1402,,VANDALISM,B2, ,0,2022-01-01 14:12:00,2022,1,Saturday,14,,GURNEY ST,42.33201285064138,-71.09598981964692,"(42.33201285064138, -71.09598981964692)"
222000142,617,,LARCENY THEFT FROM BUILDING,A1,77,0,2022-01-01 14:41:00,2022,1,Saturday,14,,NEW SUDBURY ST,42.361838566564714,-71.05976489094158,"(42.361838566564714, -71.05976489094158)"
222000141,1102,,FRAUD - FALSE PRETENSE / SCHEME,A1, ,0,2022-01-01 13:47:00,2022,1,Saturday,13,,NORTH ST,42.36062746154263,-71.05601800089705,"(42.36062746154263, -71.05601800089705)"
222000140,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B2, ,0,2022-01-01 06:30:00,2022,1,Saturday,6,,DEWEY ST,42.31666169489078,-71.07634280646599,"(42.31666169489078, -71.07634280646599)"
222000138,2662,,BALLISTICS EVIDENCE/FOUND,A15, ,0,2022-01-01 12:30:00,2022,1,Saturday,12,,MEDFORD ST,42.380997728228124,-71.06210064823136,"(42.380997728228124, -71.06210064823136)"
222000137,3001,,DEATH INVESTIGATION,B2, ,0,2022-01-01 14:17:00,2022,1,Saturday,14,,ZEIGLER ST,42.328981926782625,-71.07956761305158,"(42.328981926782625, -71.07956761305158)"
222000136,613,,LARCENY SHOPLIFTING,C11, ,0,2022-01-01 14:04:00,2022,1,Saturday,14,,WASHINGTON ST,42.29131612789713,-71.07170292796064,"(42.29131612789713, -71.07170292796064)"
222000131,3201,,PROPERTY - LOST/ MISSING,E13,570,0,2022-01-01 03:00:00,2022,1,Saturday,3,,FOREST HILLS ST,42.30806354778268,-71.1025448851712,"(42.30806354778268, -71.1025448851712)"
222000129,3115,,INVESTIGATE PERSON,E5, ,0,2022-01-01 12:35:00,2022,1,Saturday,12,,VFW PKWY,42.28059504625117,-71.17091524033172,"(42.28059504625117, -71.17091524033172)"
222000128,613,,LARCENY SHOPLIFTING,D4, ,0,2022-01-01 13:10:00,2022,1,Saturday,13,,HARRISON AVE,42.33401828958511,-71.07638123930862,"(42.33401828958511, -71.07638123930862)"
222000127,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,355,0,2022-01-01 11:00:00,2022,1,Saturday,11,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222000126,3301,,VERBAL DISPUTE,C6, ,0,2022-01-01 13:02:00,2022,1,Saturday,13,,B ST,42.33917620099671,-71.05584769254133,"(42.33917620099671, -71.05584769254133)"
222000125,3803,,M/V ACCIDENT - PERSONAL INJURY,C6, ,0,2022-01-01 12:47:00,2022,1,Saturday,12,,"A ST & W FOURTH ST
SOUTH BOSTON  MA 02127
UNITED S",42.34111499652933,-71.05632496229403,"(42.34111499652933, -71.05632496229403)"
222000122,801,,ASSAULT - SIMPLE,E5, ,0,2022-01-01 12:10:00,2022,1,Saturday,12,,WASHINGTON ST,42.275817991609685,-71.13991259250876,"(42.275817991609685, -71.13991259250876)"
222000120,3115,,INVESTIGATE PERSON,B2, ,0,2022-01-01 11:49:00,2022,1,Saturday,11,,MOUNT PLEASANT AVE,42.326357596179015,-71.07886301100272,"(42.326357596179015, -71.07886301100272)"
222000118,3001,,DEATH INVESTIGATION,A1, ,0,2022-01-01 11:55:00,2022,1,Saturday,11,,COURT ST,42.35892278751083,-71.0583535444055,"(42.35892278751083, -71.0583535444055)"
222000117,2647,,THREATS TO DO BODILY HARM,C11,355,0,2022-01-01 12:29:00,2022,1,Saturday,12,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222000113,3410,,TOWED MOTOR VEHICLE,C6, ,0,2022-01-01 11:35:00,2022,1,Saturday,11,,WASHBURN ST,42.325600478908086,-71.05761263931073,"(42.325600478908086, -71.05761263931073)"
222000112,423,,ASSAULT - AGGRAVATED,B3, ,0,2022-01-01 11:51:00,2022,1,Saturday,11,,"BLUE HILL AVE & DEERING RD
MATTAPAN  MA 02126
UNIT",42.28351000082394,-71.0918110095984,"(42.28351000082394, -71.0918110095984)"
222000110,2610,,TRESPASSING,C11,346,0,2022-01-01 10:29:00,2022,1,Saturday,10,,ROBINSON ST,42.302778842719356,-71.0621029322796,"(42.302778842719356, -71.0621029322796)"
222000107,3115,,INVESTIGATE PERSON,C11, ,0,2022-01-01 10:42:00,2022,1,Saturday,10,,MERCIER AVE,42.282796961819585,-71.0660588058263,"(42.282796961819585, -71.0660588058263)"
222000106,3115,,INVESTIGATE PERSON,D4, ,0,2022-01-01 10:20:00,2022,1,Saturday,10,,FENWAY,42.34369125891686,-71.09103450154285,"(42.34369125891686, -71.09103450154285)"
222000105,3410,,TOWED MOTOR VEHICLE,B2, ,0,2022-01-01 09:52:00,2022,1,Saturday,9,,MAGNOLIA ST,42.3152906588485,-71.07138200751473,"(42.3152906588485, -71.07138200751473)"
222000103,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D14, ,0,2022-01-01 10:08:00,2022,1,Saturday,10,,"COLBORNE RD & RANSOM RD
BRIGHTON  MA 02135
UNITED ",42.342514954114826,-71.14616895804701,"(42.342514954114826, -71.14616895804701)"
222000102,724,,AUTO THEFT,A7, ,0,2022-01-01 10:08:00,2022,1,Saturday,10,,PRESCOTT ST,42.37874084446998,-71.02961119358292,"(42.37874084446998, -71.02961119358292)"
222000100,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B3,565,0,2022-01-01 09:41:00,2022,1,Saturday,9,,AMERICAN LEGION HWY,42.29071170647744,-71.0987114815653,"(42.29071170647744, -71.0987114815653)"
222000099,3115,,INVESTIGATE PERSON,E18, ,0,2022-01-01 09:40:00,2022,1,Saturday,9,,"MOUNT HOPE ST & HYDE PARK AVE
ROSLINDALE  MA 02131",42.284900954817914,-71.11884903863823,"(42.284900954817914, -71.11884903863823)"
222000097,3115,,INVESTIGATE PERSON,E18,520,0,2022-01-01 09:33:00,2022,1,Saturday,9,,HYDE PARK AVE,42.256215920402155,-71.12401947329023,"(42.256215920402155, -71.12401947329023)"
222000095,613,,LARCENY SHOPLIFTING,A7, ,0,2022-01-01 09:16:00,2022,1,Saturday,9,,BORDER ST,42.37620266818903,-71.03979926160173,"(42.37620266818903, -71.03979926160173)"
222000093,3114,,INVESTIGATE PROPERTY,A1, ,0,2022-01-01 09:13:00,2022,1,Saturday,9,,LEGENDS WAY,42.36643546331782,-71.06135412537031,"(42.36643546331782, -71.06135412537031)"
222000091,3115,,INVESTIGATE PERSON,B3, ,0,2022-01-01 08:34:00,2022,1,Saturday,8,,HOSMER ST,42.28079658122844,-71.09039723562948,"(42.28079658122844, -71.09039723562948)"
222000090,1402,,VANDALISM,E13, ,0,2022-01-01 07:41:00,2022,1,Saturday,7,,WELD AVE,42.3146884888365,-71.09843548432511,"(42.3146884888365, -71.09843548432511)"
222000089,3207,,PROPERTY - FOUND,A1, ,0,2022-01-01 02:00:00,2022,1,Saturday,2,,SUDBURY ST,0,0,"(0, 0)"
222000087,3115,,INVESTIGATE PERSON,E5, ,0,2022-01-01 04:00:00,2022,1,Saturday,4,,ROBERT ST,42.28798209756957,-71.13347031626277,"(42.28798209756957, -71.13347031626277)"
222000086,3114,,INVESTIGATE PROPERTY,D4, ,1,2022-01-01 07:37:00,2022,1,Saturday,7,,TREMONT ST,42.33871587325418,-71.08152166529408,"(42.33871587325418, -71.08152166529408)"
222000084,801,,ASSAULT - SIMPLE,D4, ,0,2022-01-01 07:13:00,2022,1,Saturday,7,,DALTON STREET,0,0,"(0, 0)"
222000083,3301,,VERBAL DISPUTE,C11, ,0,2022-01-01 07:08:00,2022,1,Saturday,7,,MONSIGNOR PATRICK J. LYDON WAY,42.28866198405271,-71.0613052399456,"(42.28866198405271, -71.0613052399456)"
222000082,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11, ,0,2022-01-01 06:50:00,2022,1,Saturday,6,,WESTVILLE ST,42.30010596582416,-71.07102710234469,"(42.30010596582416, -71.07102710234469)"
222000081,423,,ASSAULT - AGGRAVATED,E18, ,0,2022-01-01 06:16:00,2022,1,Saturday,6,,WESTMINSTER ST,42.264412911326176,-71.1161903826611,"(42.264412911326176, -71.1161903826611)"
222000080,1831,,SICK ASSIST,C11, ,0,2022-01-01 06:41:00,2022,1,Saturday,6,,BROOKVALE ST,42.2789413704902,-71.0657329015908,"(42.2789413704902, -71.0657329015908)"
222000079,3006,,SICK/INJURED/MEDICAL - PERSON,A7, ,0,2022-01-01 06:19:00,2022,1,Saturday,6,,HORACE ST,42.3815497968431,-71.01900245855879,"(42.3815497968431, -71.01900245855879)"
222000078,1402,,VANDALISM,C11, ,0,2022-01-01 06:24:00,2022,1,Saturday,6,,NEWPORT ST,42.31802518639054,-71.0540412151,"(42.31802518639054, -71.0540412151)"
222000075,801,,ASSAULT - SIMPLE,D4, ,0,2022-01-01 05:55:00,2022,1,Saturday,5,,SAINT BOTOLPH ST,42.34507147070824,-71.08057787703603,"(42.34507147070824, -71.08057787703603)"
222000074,3018,,SICK/INJURED/MEDICAL - POLICE,B3, ,0,2022-01-01 04:13:00,2022,1,Saturday,4,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
222000073,3803,,M/V ACCIDENT - PERSONAL INJURY,B3, ,0,2022-01-01 04:40:00,2022,1,Saturday,4,,TALBOT AVE,42.293896483574834,-71.08451577163302,"(42.293896483574834, -71.08451577163302)"
222000072,3114,,INVESTIGATE PROPERTY,C11, ,1,2022-01-01 05:02:00,2022,1,Saturday,5,,BULLARD ST,42.301758527161574,-71.07462979750593,"(42.301758527161574, -71.07462979750593)"
222000070,2403,,DISTURBING THE PEACE/ DISORDERLY CONDUCT/ GATHERING CAUSING ANNOYANCE/ NOISY PAR,A1, ,0,2022-01-01 04:53:00,2022,1,Saturday,4,,SMITH CT,42.360048699262414,-71.06535178073214,"(42.360048699262414, -71.06535178073214)"
222000067,3301,,VERBAL DISPUTE,D14,801,0,2022-01-01 04:36:00,2022,1,Saturday,4,,LINDEN ST,42.355401129876554,-71.13090648919811,"(42.355401129876554, -71.13090648919811)"
222000066,3115,,INVESTIGATE PERSON,A1, ,0,2022-01-01 04:59:00,2022,1,Saturday,4,,CAUSEWAY ST,42.365374796420454,-71.06154161481645,"(42.365374796420454, -71.06154161481645)"
222000065,3114,,INVESTIGATE PROPERTY,B2, ,0,2022-01-01 04:49:00,2022,1,Saturday,4,,"AMERICAN LEGION HWY & FRANKLIN HILL AVE
DORCHESTER",42.295883984179866,-71.09220600998323,"(42.295883984179866, -71.09220600998323)"
222000064,3006,,SICK/INJURED/MEDICAL - PERSON,A1, ,0,2022-01-01 02:59:00,2022,1,Saturday,2,,CHARLES ST,42.36192791764945,-71.07081973558718,"(42.36192791764945, -71.07081973558718)"
222000063,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11, ,0,2022-01-01 03:45:00,2022,1,Saturday,3,,BOWDOIN ST,42.30154273843275,-71.07201939101996,"(42.30154273843275, -71.07201939101996)"
222000062,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E18, ,0,2022-01-01 04:57:00,2022,1,Saturday,4,,NAVARRE ST,42.27458078325077,-71.11766501992906,"(42.27458078325077, -71.11766501992906)"
222000061,724,,AUTO THEFT,B3,465,0,2022-01-01 05:16:00,2022,1,Saturday,5,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
222000060,3114,,INVESTIGATE PROPERTY,E18, ,0,2022-01-01 04:33:00,2022,1,Saturday,4,,"WOOD AVE & WESTMINSTER ST
HYDE PARK  MA 02126
UNIT",42.2660489728807,-71.11079904395379,"(42.2660489728807, -71.11079904395379)"
222000058,3114,,INVESTIGATE PROPERTY,D14, ,0,2022-01-01 03:50:00,2022,1,Saturday,3,,GUEST ST,42.35674412427863,-71.14367007305148,"(42.35674412427863, -71.14367007305148)"
222000057,423,,ASSAULT - AGGRAVATED,B2, ,1,2022-01-01 04:20:00,2022,1,Saturday,4,,CHENEY ST,42.30970015593802,-71.08582414153403,"(42.30970015593802, -71.08582414153403)"
222000056,2647,,THREATS TO DO BODILY HARM,D4, ,0,2022-01-01 04:01:00,2022,1,Saturday,4,,BERKELEY ST,42.34605509940009,-71.07050668550119,"(42.34605509940009, -71.07050668550119)"
222000053,801,,ASSAULT - SIMPLE,D4,146,0,2022-01-01 03:34:00,2022,1,Saturday,3,,SAINT BOTOLPH ST,42.34561900583096,-71.07990847031095,"(42.34561900583096, -71.07990847031095)"
222000051,1402,,VANDALISM,A1, ,0,2022-01-01 03:41:00,2022,1,Saturday,3,,BOYLSTON ST,42.352418147286066,-71.06525498581209,"(42.352418147286066, -71.06525498581209)"
